2631028,84169,1975,6570
549720,44225,575,3578
109254,4296,75,239
2364524,350518,2301,38696
2156199,165263,2742,12872
99061,10935,66,569
20565649,1478119,46477,501435
478974,4858,1537,1555
113312,663,2059,936
391903,971,75,153
2012877,46829,1475,5161
1461691,22521,1309,1853
425398,12705,302,465
1525824,124315,445,28875
769883,20793,405,3065
56807,1037,877,510
1319154,42524,1225,4875
187003,5571,282,2332
227795,3588,724,1553
31919,3065,54,242
304781,15511,2159,2161
644242,5823,422,2986
68627,868,228,390
223455,9485,50,480
178675,627,1012,526
990106,33409,837,7726
63764,11682,89,1973
141058,2067,790,1823
312940,34381,282,2698
741687,41763,2409,9999
10869,167,2,30
105017,7451,73,644
128415,1576,63,125
104645,4101,80,279
3549055,185883,4266,32236
44193,2668,80,178
79301,306,197,112
17445,197,17,99
223592,7906,183,1349
8961,30,88,0
4763854,159547,9879,32772
1622730,8312,1457,5682
30899,1124,102,245
1093377,83465,2077,9997
1382327,12277,2365,1977
521816,8422,777,1041
25453,104,52,55
866903,20155,1336,3554
103590,876,82,197
1587575,44221,2057,4065
9155,278,22,57
7611822,288996,293883,93201
695844,36905,803,3488
344758,1593,66,254
455624,17129,678,3020
1273718,17446,5777,2742
32867,59,119,92
241868,120,33,68
44906,5138,78,464
696564,6750,298,1007
2372757,141479,7634,11593
19496639,464107,33974,34684
216743,1706,47,115
1389767,12413,1323,1144
219669,7131,103,337
1917979,85528,1401,13253
839473,3497,465,0
22413,1686,21,14
1022750,40957,1146,4086
3031,34,2,4
140681,2296,186,472
134239,846,309,569
2755100,124274,4068,5135
640425,25614,388,4776
69131,244,15,123
1456100,60356,1018,3252
471036,6911,943,1316
1137938,2928,1170,2994
115951,7163,568,3282
4167511,70131,7297,19103
2328,22,0,2
372931,11678,321,3955
1032913,8083,3008,1724
2258595,116427,1703,8218
318102,12145,220,1331
160225,2408,36,262
1002805,63946,480,7116
566996,5111,585,474
297151,14891,704,1352
240137,12298,554,2044
432877,12894,414,1461
2088810,29100,4783,5131
1614047,17164,1161,2083
186925,10704,189,1382
1671764,5823,259,734
61760,2659,51,222
95834,298,2,18
4603977,384101,7517,19305
190342,729,124,77
201056,20539,129,2309
111887,4525,220,777
3987580,26021,8719,0
340605,7360,174,506
391886,27347,281,2448
3514910,314218,1373,26807
2166127,90577,985,17373
320336,13466,221,1662
287017,6382,143,518
2759027,173077,1687,15945
72899,97,2,7
177799,18993,76,817
3758620,147601,1788,7908
601281,25610,688,1308
280951,5327,246,300
431648,1258,676,1010
47593,2493,98,546
2791685,77533,684,5246
166760,15048,144,757
775666,22997,1719,2658
409434,7606,1886,1033
3518322,74470,1478,1751
51043,2013,31,149
2019673,56452,410,2069
47803,911,75,280
2309878,121436,2210,11722
1040485,73342,1087,7302
773318,25113,460,2856
10249,261,3,27
821174,38800,831,4163
2023068,87498,2353,3852
764433,28630,611,2183
6438,76,0,13
959832,63408,462,3439
653088,61993,235,3554
50833,377,60,446
120171,4821,121,465
207643,2054,47,164
281272,15369,227,1392
382932,17756,694,1453
456727,17396,662,2273
90855,447,218,1287
209796,4398,146,567
49973,326,10,25
62054,933,10,97
200676,11690,328,461
126781,3853,136,281
1521371,85745,1045,10315
216293,13050,63,483
445225,7327,248,534
2348649,23861,4687,7608
79900,492,115,206
4363,226,0,13
2123895,40479,1362,4665
934381,10270,878,791
160545,1423,18,143
501481,34455,191,4710
370459,18297,208,604
195919,7488,930,977
12621,39,0,9
222677,4123,29,564
232176,8959,65,739
17019,26,131,78
1128296,12387,889,1786
315054,9284,432,352
144101,9213,43,185
2355458,79210,1803,8886
468130,1355,1642,1140
4990025,273916,4489,19878
166754,475,515,799
291948,687,10,71
4651,24,0,2
168793,699,9,44
130027,5383,117,917
68099,4052,53,208
923704,11708,200,936
713595,30269,689,2306
472460,8544,466,1135
2689,25,3,2
194613,3195,127,616
196113,8841,198,709
1303319,51274,983,3175
2457564,48412,1001,5911
511287,30026,324,1970
101864,2369,395,672
110725,5796,81,574
132561,802,45,64
40238,221,36,137
35945,2282,17,144
4804702,35719,7384,13127
131778,13029,65,857
153037,19121,88,2286
6232518,373824,23701,39144
146963,2626,364,1292
331980,1184,100,68
3280098,164959,2003,9557
1077745,40701,1186,4364
8808424,706104,57280,135649
795384,3717,898,1291
1574802,94941,2247,12442
206053,3715,53,194
9633,137,4,20
59537,316,5,40
50537,2624,26,100
1135047,43384,1902,10376
480140,16659,538,2121
1311031,43066,1618,8155
111973,5723,172,722
1512907,138252,4489,19821
414950,22413,448,1851
71480,5560,849,1672
864289,156831,738,14834
703228,45898,988,5124
334449,28136,208,1669
4635501,487060,4426,52345
625564,15712,333,728
206616,2170,899,1728
571105,9667,1405,705
174910,885,60,1607
242913,10385,325,1002
723864,34482,338,1605
630742,70815,930,6887
619567,36956,952,5381
34895,385,114,91
413743,13772,130,1534
518667,67782,585,3729
966197,61822,929,61179
4625554,239185,4769,18552
366192,19345,235,1000
616086,5988,364,2626
1096866,3080,202,406
302836,1286,4117,1608
1293052,49289,1660,4226
1403982,47930,1575,3840
223223,9518,816,1625
48652,367,22,38
145412,2409,2772,1335
106757,3529,152,380
565494,14734,420,518
672492,5990,2160,2192
580916,1657,73,494
125721,374,62,405
342604,7838,429,3383
1453523,121165,1773,15975
30424471,1762428,63990,582624
57495,813,27,93
2712929,55016,1986,6196
209228,7829,237,762
2737,5,4,9
59848,1577,160,0
30721,2013,45,152
361789,8193,359,400
43655,216,20,309
291775,16330,170,3207
1977954,141440,572,25637
16001,685,21,91
6462,9,1,8
268536,4091,911,1795
1002967,23521,497,3366
363089,9525,727,2521
306600,13553,155,1039
1626151,48674,1359,5407
2334998,107706,1525,3911
80180,4224,78,536
5665,27,6,21
42781,1313,163,262
78449,967,255,332
339150,12233,89,632
117006,15226,147,2315
75303,2024,92,533
217619,784,1337,755
380783,13750,195,2498
90525,2265,70,231
159619,2267,869,2024
54660,1744,30,133
21086,97,10,71
82157,6987,100,549
442890,0,0,194
66513,2412,218,981
25100,406,22,53
37294,287,23,126
1243109,38280,1014,8793
16568,22,3,40
433796,11766,326,1265
16512,11,0,0
74482,4536,25,379
167923,5022,103,314
891116,46191,2838,10754
299418,14124,65,1474
1402952,35060,2185,5242
36085,131,71,76
164812,6948,81,1165
104297,3857,130,472
56625,1093,133,220
59662,3624,99,207
259100,8452,215,1459
55408,21,1,12
8413,23,2,10
3669748,190177,4359,27132
27512,828,13,157
1444656,50919,1239,3060
1681166,8432,1491,5031
5005454,166469,10127,33916
83692,312,218,116
116646,56,9,16
1637373,14157,2849,1888
1217865,89347,2205,10401
108762,891,85,158
1292047,2038,71,1461
11844,37,99,0
571327,8966,822,929
83417,288,20,159
896828,20598,1377,2958
390669,1805,72,302
341006,134,36,72
769005,39433,863,2852
7990090,293800,304135,94266
488446,17853,698,3139
1285313,17588,5802,2748
844361,6996,329,1038
26829,135,2,20
2403392,142708,7749,11482
22787997,502597,37538,36467
228041,7311,107,338
1445091,12846,1357,1147
2001345,88388,1457,11496
22895,1688,21,14
250066,1823,50,119
3170,34,2,3
1057885,41614,1169,4008
37093,61,119,75
165899,999,338,573
146597,2335,194,484
2891328,127796,4219,5371
663057,26141,404,4840
583550,8033,1041,954
344752,12587,235,1358
846964,3499,467,0
4271785,71114,7431,18958
2735,25,0,2
1150895,8900,3174,1798
385096,12006,326,4061
4112187,26609,8982,0
1703268,67601,1123,3373
122191,7384,593,3143
314005,15492,736,1318
1161121,67930,522,7469
108829,320,2,19
248787,12683,566,2096
446594,13138,424,1379
192937,10880,192,1376
63069,2725,53,162
395563,7615,184,498
18293,294,7,28
2218837,29355,4868,5214
117199,4674,225,539
222861,21781,141,2412
4699392,388954,7586,19412
191166,730,125,75
1689730,17709,1171,2035
429424,28624,291,2208
168337,2453,36,245
49418,2561,98,346
326073,13654,222,1716
2206513,91418,1002,17577
3864917,322474,1450,27422
188774,19494,76,807
303550,6567,145,560
652319,26543,755,1370
173696,15463,148,742
439139,1277,679,1041
319412,5750,272,289
3932117,150979,1861,7990
80333,106,2,9
2860774,78841,690,5333
2822860,175347,1710,16202
793296,23330,1761,2695
53740,2078,31,146
2125368,57482,419,2083
2517566,124876,2318,12000
837476,39223,841,4158
2172912,90925,2464,3963
1091561,75196,1139,7456
6668,77,1,17
425684,7817,1893,989
1561336,87097,1065,10525
677750,63206,247,3616
785534,29247,624,2218
979551,64289,465,3450
51110,378,60,433
215640,2105,47,169
396776,18156,716,1487
219221,4532,152,553
91572,448,221,1024
469986,17749,676,2303
50664,331,11,17
291348,15749,233,1330
72124,1018,13,93
2379689,24008,4727,7665
483496,1369,1645,1115
4672,234,0,0
142463,4231,148,279
2162240,41032,1384,4737
515000,34727,195,4722
